+-----------------------+-------------------+-----------+-------+
| Player                | 'Equip'           | 'Current' | 'Max' |
| alalalalalala         | Royal Gem         | '15'      | 18    |
| alalalalalala         | Earthquake Boots  | '3'       | 18    |
| alalalalalala         | Giant Arrow       | '11'      | 18    |
| alalalalalala         | Healer Puppet     | '18'      | 18    |
| alalalalalala         | Rage Gem          | '18'      | 18    |
| alalalalalala         | Healing Tome      | '2'       | 18    |
| alalalalalala         | Hog Rider Puppet  | '1'       | 18    |
| alalalalalala         | Vampstache        | '1'       | 18    |
| alalalalalala         | Haste Vial        | '1'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| kat                   | Giant Gauntlet    | '26'      | 27    |
| kat                   | Rocket Spear      | '14'      | 27    |
| kat                   | Spiky Ball        | '26'      | 27    |
| kat                   | Frozen Arrow      | '26'      | 27    |
| kat                   | Fireball          | '20'      | 27    |
| kat                   | Magic Mirror      | '11'      | 27    |
| kat                   | Barbarian Puppet  | '17'      | 18    |
| kat                   | Rage Vial         | '17'      | 18    |
| kat                   | Archer Puppet     | '17'      | 18    |
| kat                   | Invisibility Vial | '17'      | 18    |
| kat                   | Eternal Tome      | '18'      | 18    |
| kat                   | Life Gem          | '15'      | 18    |
| kat                   | Seeking Shield    | '18'      | 18    |
| kat                   | Royal Gem         | '15'      | 18    |
| kat                   | Earthquake Boots  | '18'      | 18    |
| kat                   | Hog Rider Puppet  | '18'      | 18    |
| kat                   | Vampstache        | '14'      | 18    |
| kat                   | Haste Vial        | '14'      | 18    |
| kat                   | Giant Arrow       | '15'      | 18    |
| kat                   | Healer Puppet     | '18'      | 18    |
| kat                   | Rage Gem          | '18'      | 18    |
| kat                   | Healing Tome      | '18'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| CRASH                 | Giant Gauntlet    | '27'      | 27    |
| CRASH                 | Rocket Spear      | '20'      | 27    |
| CRASH                 | Spiky Ball        | '27'      | 27    |
| CRASH                 | Frozen Arrow      | '27'      | 27    |
| CRASH                 | Fireball          | '23'      | 27    |
| CRASH                 | Magic Mirror      | '26'      | 27    |
| CRASH                 | Barbarian Puppet  | '16'      | 18    |
| CRASH                 | Rage Vial         | '18'      | 18    |
| CRASH                 | Archer Puppet     | '15'      | 18    |
| CRASH                 | Invisibility Vial | '18'      | 18    |
| CRASH                 | Eternal Tome      | '18'      | 18    |
| CRASH                 | Life Gem          | '15'      | 18    |
| CRASH                 | Seeking Shield    | '18'      | 18    |
| CRASH                 | Royal Gem         | '18'      | 18    |
| CRASH                 | Earthquake Boots  | '10'      | 18    |
| CRASH                 | Hog Rider Puppet  | '18'      | 18    |
| CRASH                 | Vampstache        | '18'      | 18    |
| CRASH                 | Haste Vial        | '18'      | 18    |
| CRASH                 | Giant Arrow       | '10'      | 18    |
| CRASH                 | Healer Puppet     | '14'      | 18    |
| CRASH                 | Rage Gem          | '18'      | 18    |
| CRASH                 | Healing Tome      | '18'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| rackam                | Giant Gauntlet    | '27'      | 27    |
| rackam                | Rocket Spear      | '17'      | 27    |
| rackam                | Frozen Arrow      | '27'      | 27    |
| rackam                | Magic Mirror      | '8'       | 27    |
| rackam                | Barbarian Puppet  | '17'      | 18    |
| rackam                | Rage Vial         | '18'      | 18    |
| rackam                | Archer Puppet     | '17'      | 18    |
| rackam                | Invisibility Vial | '18'      | 18    |
| rackam                | Eternal Tome      | '18'      | 18    |
| rackam                | Life Gem          | '17'      | 18    |
| rackam                | Seeking Shield    | '17'      | 18    |
| rackam                | Royal Gem         | '18'      | 18    |
| rackam                | Earthquake Boots  | '11'      | 18    |
| rackam                | Hog Rider Puppet  | '5'       | 18    |
| rackam                | Vampstache        | '18'      | 18    |
| rackam                | Haste Vial        | '18'      | 18    |
| rackam                | Giant Arrow       | '18'      | 18    |
| rackam                | Healer Puppet     | '18'      | 18    |
| rackam                | Rage Gem          | '18'      | 18    |
| rackam                | Healing Tome      | '5'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| Ryan                  | Giant Gauntlet    | '27'      | 27    |
| Ryan                  | Rocket Spear      | '27'      | 27    |
| Ryan                  | Spiky Ball        | '27'      | 27    |
| Ryan                  | Frozen Arrow      | '26'      | 27    |
| Ryan                  | Fireball          | '27'      | 27    |
| Ryan                  | Magic Mirror      | '26'      | 27    |
| Ryan                  | Barbarian Puppet  | '18'      | 18    |
| Ryan                  | Rage Vial         | '18'      | 18    |
| Ryan                  | Archer Puppet     | '18'      | 18    |
| Ryan                  | Invisibility Vial | '18'      | 18    |
| Ryan                  | Eternal Tome      | '18'      | 18    |
| Ryan                  | Life Gem          | '18'      | 18    |
| Ryan                  | Seeking Shield    | '18'      | 18    |
| Ryan                  | Royal Gem         | '18'      | 18    |
| Ryan                  | Earthquake Boots  | '11'      | 18    |
| Ryan                  | Hog Rider Puppet  | '18'      | 18    |
| Ryan                  | Vampstache        | '9'       | 18    |
| Ryan                  | Haste Vial        | '18'      | 18    |
| Ryan                  | Giant Arrow       | '14'      | 18    |
| Ryan                  | Healer Puppet     | '18'      | 18    |
| Ryan                  | Rage Gem          | '18'      | 18    |
| Ryan                  | Healing Tome      | '18'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| Luffy                 | Spiky Ball        | '24'      | 27    |
| Luffy                 | Fireball          | '20'      | 27    |
| Luffy                 | Magic Mirror      | '1'       | 27    |
| Luffy                 | Barbarian Puppet  | '18'      | 18    |
| Luffy                 | Rage Vial         | '18'      | 18    |
| Luffy                 | Archer Puppet     | '18'      | 18    |
| Luffy                 | Invisibility Vial | '18'      | 18    |
| Luffy                 | Eternal Tome      | '18'      | 18    |
| Luffy                 | Life Gem          | '18'      | 18    |
| Luffy                 | Seeking Shield    | '18'      | 18    |
| Luffy                 | Royal Gem         | '18'      | 18    |
| Luffy                 | Earthquake Boots  | '17'      | 18    |
| Luffy                 | Hog Rider Puppet  | '2'       | 18    |
| Luffy                 | Healer Puppet     | '14'      | 18    |
| Luffy                 | Healing Tome      | '14'      | 18    |
| Luffy                 | Vampstache        | '1'       | 18    |
| Luffy                 | Haste Vial        | '1'       | 18    |
| Luffy                 | Giant Arrow       | '1'       | 18    |
| Luffy                 | Rage Gem          | '1'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| jay                   | Giant Gauntlet    | '26'      | 27    |
| jay                   | Rocket Spear      | '17'      | 27    |
| jay                   | Spiky Ball        | '23'      | 27    |
| jay                   | Frozen Arrow      | '27'      | 27    |
| jay                   | Fireball          | '14'      | 27    |
| jay                   | Magic Mirror      | '11'      | 27    |
| jay                   | Barbarian Puppet  | '17'      | 18    |
| jay                   | Rage Vial         | '17'      | 18    |
| jay                   | Archer Puppet     | '17'      | 18    |
| jay                   | Invisibility Vial | '18'      | 18    |
| jay                   | Eternal Tome      | '18'      | 18    |
| jay                   | Life Gem          | '17'      | 18    |
| jay                   | Seeking Shield    | '17'      | 18    |
| jay                   | Royal Gem         | '18'      | 18    |
| jay                   | Earthquake Boots  | '18'      | 18    |
| jay                   | Hog Rider Puppet  | '18'      | 18    |
| jay                   | Vampstache        | '17'      | 18    |
| jay                   | Haste Vial        | '17'      | 18    |
| jay                   | Giant Arrow       | '11'      | 18    |
| jay                   | Healer Puppet     | '18'      | 18    |
| jay                   | Rage Gem          | '18'      | 18    |
| jay                   | Healing Tome      | '18'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| hay                   | Giant Gauntlet    | '24'      | 27    |
| hay                   | Rocket Spear      | '5'       | 27    |
| hay                   | Spiky Ball        | '20'      | 27    |
| hay                   | Frozen Arrow      | '21'      | 27    |
| hay                   | Fireball          | '23'      | 27    |
| hay                   | Magic Mirror      | '2'       | 27    |
| hay                   | Barbarian Puppet  | '11'      | 18    |
| hay                   | Rage Vial         | '18'      | 18    |
| hay                   | Archer Puppet     | '13'      | 18    |
| hay                   | Invisibility Vial | '18'      | 18    |
| hay                   | Eternal Tome      | '18'      | 18    |
| hay                   | Life Gem          | '13'      | 18    |
| hay                   | Seeking Shield    | '12'      | 18    |
| hay                   | Royal Gem         | '8'       | 18    |
| hay                   | Earthquake Boots  | '14'      | 18    |
| hay                   | Hog Rider Puppet  | '17'      | 18    |
| hay                   | Haste Vial        | '18'      | 18    |
| hay                   | Giant Arrow       | '13'      | 18    |
| hay                   | Healer Puppet     | '17'      | 18    |
| hay                   | Rage Gem          | '14'      | 18    |
| hay                   | Healing Tome      | '18'      | 18    |
| hay                   | Vampstache        | '1'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| Juliet                | Giant Gauntlet    | '27'      | 27    |
| Juliet                | Rocket Spear      | '11'      | 27    |
| Juliet                | Spiky Ball        | '27'      | 27    |
| Juliet                | Frozen Arrow      | '17'      | 27    |
| Juliet                | Fireball          | '11'      | 27    |
| Juliet                | Magic Mirror      | '11'      | 27    |
| Juliet                | Barbarian Puppet  | '18'      | 18    |
| Juliet                | Rage Vial         | '18'      | 18    |
| Juliet                | Archer Puppet     | '18'      | 18    |
| Juliet                | Invisibility Vial | '18'      | 18    |
| Juliet                | Eternal Tome      | '18'      | 18    |
| Juliet                | Life Gem          | '18'      | 18    |
| Juliet                | Seeking Shield    | '18'      | 18    |
| Juliet                | Royal Gem         | '18'      | 18    |
| Juliet                | Earthquake Boots  | '17'      | 18    |
| Juliet                | Hog Rider Puppet  | '11'      | 18    |
| Juliet                | Vampstache        | '14'      | 18    |
| Juliet                | Haste Vial        | '11'      | 18    |
| Juliet                | Giant Arrow       | '14'      | 18    |
| Juliet                | Healer Puppet     | '11'      | 18    |
| Juliet                | Rage Gem          | '18'      | 18    |
| Juliet                | Healing Tome      | '14'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| Zookstar123           | Giant Gauntlet    | '27'      | 27    |
| Zookstar123           | Frozen Arrow      | '26'      | 27    |
| Zookstar123           | Fireball          | '8'       | 27    |
| Zookstar123           | Barbarian Puppet  | '14'      | 18    |
| Zookstar123           | Rage Vial         | '18'      | 18    |
| Zookstar123           | Archer Puppet     | '14'      | 18    |
| Zookstar123           | Invisibility Vial | '18'      | 18    |
| Zookstar123           | Eternal Tome      | '18'      | 18    |
| Zookstar123           | Life Gem          | '14'      | 18    |
| Zookstar123           | Seeking Shield    | '17'      | 18    |
| Zookstar123           | Royal Gem         | '17'      | 18    |
| Zookstar123           | Earthquake Boots  | '11'      | 18    |
| Zookstar123           | Hog Rider Puppet  | '18'      | 18    |
| Zookstar123           | Vampstache        | '5'       | 18    |
| Zookstar123           | Haste Vial        | '18'      | 18    |
| Zookstar123           | Giant Arrow       | '18'      | 18    |
| Zookstar123           | Healer Puppet     | '18'      | 18    |
| Zookstar123           | Rage Gem          | '18'      | 18    |
| Zookstar123           | Healing Tome      | '18'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| MonseurMaiDra         | Giant Gauntlet    | '26'      | 27    |
| MonseurMaiDra         | Spiky Ball        | '13'      | 27    |
| MonseurMaiDra         | Frozen Arrow      | '11'      | 27    |
| MonseurMaiDra         | Fireball          | '23'      | 27    |
| MonseurMaiDra         | Magic Mirror      | '14'      | 27    |
| MonseurMaiDra         | Barbarian Puppet  | '15'      | 18    |
| MonseurMaiDra         | Rage Vial         | '14'      | 18    |
| MonseurMaiDra         | Archer Puppet     | '15'      | 18    |
| MonseurMaiDra         | Invisibility Vial | '17'      | 18    |
| MonseurMaiDra         | Eternal Tome      | '14'      | 18    |
| MonseurMaiDra         | Life Gem          | '14'      | 18    |
| MonseurMaiDra         | Seeking Shield    | '17'      | 18    |
| MonseurMaiDra         | Royal Gem         | '17'      | 18    |
| MonseurMaiDra         | Earthquake Boots  | '11'      | 18    |
| MonseurMaiDra         | Hog Rider Puppet  | '17'      | 18    |
| MonseurMaiDra         | Vampstache        | '11'      | 18    |
| MonseurMaiDra         | Haste Vial        | '5'       | 18    |
| MonseurMaiDra         | Giant Arrow       | '14'      | 18    |
| MonseurMaiDra         | Healer Puppet     | '17'      | 18    |
| MonseurMaiDra         | Rage Gem          | '18'      | 18    |
| MonseurMaiDra         | Healing Tome      | '14'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| Chris                 | Giant Gauntlet    | '18'      | 27    |
| Chris                 | Rocket Spear      | '18'      | 27    |
| Chris                 | Spiky Ball        | '18'      | 27    |
| Chris                 | Frozen Arrow      | '18'      | 27    |
| Chris                 | Fireball          | '18'      | 27    |
| Chris                 | Magic Mirror      | '18'      | 27    |
| Chris                 | Barbarian Puppet  | '5'       | 18    |
| Chris                 | Rage Vial         | '8'       | 18    |
| Chris                 | Archer Puppet     | '8'       | 18    |
| Chris                 | Invisibility Vial | '8'       | 18    |
| Chris                 | Eternal Tome      | '15'      | 18    |
| Chris                 | Life Gem          | '15'      | 18    |
| Chris                 | Seeking Shield    | '15'      | 18    |
| Chris                 | Royal Gem         | '5'       | 18    |
| Chris                 | Earthquake Boots  | '8'       | 18    |
| Chris                 | Vampstache        | '15'      | 18    |
| Chris                 | Giant Arrow       | '15'      | 18    |
| Chris                 | Healer Puppet     | '15'      | 18    |
| Chris                 | Rage Gem          | '15'      | 18    |
| Chris                 | Healing Tome      | '11'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| Trumpy                | Giant Gauntlet    | '24'      | 27    |
| Trumpy                | Rocket Spear      | '1'       | 27    |
| Trumpy                | Spiky Ball        | '24'      | 27    |
| Trumpy                | Frozen Arrow      | '24'      | 27    |
| Trumpy                | Fireball          | '20'      | 27    |
| Trumpy                | Magic Mirror      | '14'      | 27    |
| Trumpy                | Barbarian Puppet  | '14'      | 18    |
| Trumpy                | Rage Vial         | '17'      | 18    |
| Trumpy                | Archer Puppet     | '14'      | 18    |
| Trumpy                | Invisibility Vial | '18'      | 18    |
| Trumpy                | Eternal Tome      | '18'      | 18    |
| Trumpy                | Life Gem          | '14'      | 18    |
| Trumpy                | Seeking Shield    | '18'      | 18    |
| Trumpy                | Royal Gem         | '17'      | 18    |
| Trumpy                | Earthquake Boots  | '14'      | 18    |
| Trumpy                | Hog Rider Puppet  | '18'      | 18    |
| Trumpy                | Vampstache        | '5'       | 18    |
| Trumpy                | Haste Vial        | '18'      | 18    |
| Trumpy                | Giant Arrow       | '18'      | 18    |
| Trumpy                | Healer Puppet     | '18'      | 18    |
| Trumpy                | Rage Gem          | '18'      | 18    |
| Trumpy                | Healing Tome      | '11'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| PlausibleAnt          | Giant Gauntlet    | '21'      | 27    |
| PlausibleAnt          | Spiky Ball        | '14'      | 27    |
| PlausibleAnt          | Frozen Arrow      | '21'      | 27    |
| PlausibleAnt          | Fireball          | '11'      | 27    |
| PlausibleAnt          | Magic Mirror      | '21'      | 27    |
| PlausibleAnt          | Barbarian Puppet  | '13'      | 18    |
| PlausibleAnt          | Rage Vial         | '14'      | 18    |
| PlausibleAnt          | Archer Puppet     | '14'      | 18    |
| PlausibleAnt          | Invisibility Vial | '18'      | 18    |
| PlausibleAnt          | Eternal Tome      | '18'      | 18    |
| PlausibleAnt          | Life Gem          | '18'      | 18    |
| PlausibleAnt          | Seeking Shield    | '18'      | 18    |
| PlausibleAnt          | Royal Gem         | '18'      | 18    |
| PlausibleAnt          | Earthquake Boots  | '8'       | 18    |
| PlausibleAnt          | Hog Rider Puppet  | '11'      | 18    |
| PlausibleAnt          | Vampstache        | '18'      | 18    |
| PlausibleAnt          | Giant Arrow       | '8'       | 18    |
| PlausibleAnt          | Healer Puppet     | '8'       | 18    |
| PlausibleAnt          | Rage Gem          | '8'       | 18    |
| PlausibleAnt          | Healing Tome      | '8'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| The Aristocrat        | Giant Gauntlet    | '21'      | 27    |
| The Aristocrat        | Rocket Spear      | '18'      | 27    |
| The Aristocrat        | Spiky Ball        | '21'      | 27    |
| The Aristocrat        | Frozen Arrow      | '21'      | 27    |
| The Aristocrat        | Fireball          | '18'      | 27    |
| The Aristocrat        | Magic Mirror      | '1'       | 27    |
| The Aristocrat        | Barbarian Puppet  | '10'      | 18    |
| The Aristocrat        | Rage Vial         | '15'      | 18    |
| The Aristocrat        | Archer Puppet     | '13'      | 18    |
| The Aristocrat        | Invisibility Vial | '18'      | 18    |
| The Aristocrat        | Eternal Tome      | '18'      | 18    |
| The Aristocrat        | Life Gem          | '15'      | 18    |
| The Aristocrat        | Seeking Shield    | '15'      | 18    |
| The Aristocrat        | Royal Gem         | '18'      | 18    |
| The Aristocrat        | Earthquake Boots  | '11'      | 18    |
| The Aristocrat        | Hog Rider Puppet  | '18'      | 18    |
| The Aristocrat        | Vampstache        | '2'       | 18    |
| The Aristocrat        | Giant Arrow       | '9'       | 18    |
| The Aristocrat        | Healer Puppet     | '18'      | 18    |
| The Aristocrat        | Rage Gem          | '18'      | 18    |
| The Aristocrat        | Healing Tome      | '14'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| KornHub               | Giant Gauntlet    | '8'       | 27    |
| KornHub               | Spiky Ball        | '27'      | 27    |
| KornHub               | Magic Mirror      | '14'      | 27    |
| KornHub               | Barbarian Puppet  | '14'      | 18    |
| KornHub               | Rage Vial         | '18'      | 18    |
| KornHub               | Archer Puppet     | '14'      | 18    |
| KornHub               | Invisibility Vial | '18'      | 18    |
| KornHub               | Eternal Tome      | '18'      | 18    |
| KornHub               | Life Gem          | '18'      | 18    |
| KornHub               | Seeking Shield    | '16'      | 18    |
| KornHub               | Royal Gem         | '18'      | 18    |
| KornHub               | Earthquake Boots  | '8'       | 18    |
| KornHub               | Hog Rider Puppet  | '18'      | 18    |
| KornHub               | Vampstache        | '6'       | 18    |
| KornHub               | Haste Vial        | '7'       | 18    |
| KornHub               | Giant Arrow       | '8'       | 18    |
| KornHub               | Healer Puppet     | '18'      | 18    |
| KornHub               | Rage Gem          | '8'       | 18    |
| KornHub               | Healing Tome      | '6'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| 69 For Dayz           | Magic Mirror      | '11'      | 27    |
| 69 For Dayz           | Barbarian Puppet  | '15'      | 18    |
| 69 For Dayz           | Rage Vial         | '15'      | 18    |
| 69 For Dayz           | Archer Puppet     | '16'      | 18    |
| 69 For Dayz           | Invisibility Vial | '15'      | 18    |
| 69 For Dayz           | Eternal Tome      | '18'      | 18    |
| 69 For Dayz           | Life Gem          | '15'      | 18    |
| 69 For Dayz           | Seeking Shield    | '15'      | 18    |
| 69 For Dayz           | Royal Gem         | '15'      | 18    |
| 69 For Dayz           | Hog Rider Puppet  | '15'      | 18    |
| 69 For Dayz           | Vampstache        | '3'       | 18    |
| 69 For Dayz           | Giant Arrow       | '2'       | 18    |
| 69 For Dayz           | Rage Gem          | '10'      | 18    |
| 69 For Dayz           | Earthquake Boots  | '1'       | 18    |
| 69 For Dayz           | Haste Vial        | '1'       | 18    |
| 69 For Dayz           | Healer Puppet     | '1'       | 18    |
| 69 For Dayz           | Healing Tome      | '1'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| weel                  | Giant Gauntlet    | '23'      | 27    |
| weel                  | Rocket Spear      | '1'       | 27    |
| weel                  | Spiky Ball        | '24'      | 27    |
| weel                  | Frozen Arrow      | '24'      | 27    |
| weel                  | Magic Mirror      | '1'       | 27    |
| weel                  | Barbarian Puppet  | '11'      | 18    |
| weel                  | Rage Vial         | '18'      | 18    |
| weel                  | Archer Puppet     | '12'      | 18    |
| weel                  | Invisibility Vial | '18'      | 18    |
| weel                  | Eternal Tome      | '18'      | 18    |
| weel                  | Life Gem          | '11'      | 18    |
| weel                  | Seeking Shield    | '18'      | 18    |
| weel                  | Royal Gem         | '18'      | 18    |
| weel                  | Vampstache        | '6'       | 18    |
| weel                  | Healer Puppet     | '5'       | 18    |
| weel                  | Rage Gem          | '18'      | 18    |
| weel                  | Healing Tome      | '12'      | 18    |
| weel                  | Earthquake Boots  | '1'       | 18    |
| weel                  | Hog Rider Puppet  | '1'       | 18    |
| weel                  | Haste Vial        | '1'       | 18    |
| weel                  | Giant Arrow       | '1'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| Big Aristocrat        | Giant Gauntlet    | '24'      | 27    |
| Big Aristocrat        | Rocket Spear      | '1'       | 27    |
| Big Aristocrat        | Spiky Ball        | '24'      | 27    |
| Big Aristocrat        | Frozen Arrow      | '24'      | 27    |
| Big Aristocrat        | Fireball          | '16'      | 27    |
| Big Aristocrat        | Magic Mirror      | '1'       | 27    |
| Big Aristocrat        | Barbarian Puppet  | '13'      | 18    |
| Big Aristocrat        | Rage Vial         | '18'      | 18    |
| Big Aristocrat        | Archer Puppet     | '13'      | 18    |
| Big Aristocrat        | Invisibility Vial | '18'      | 18    |
| Big Aristocrat        | Eternal Tome      | '18'      | 18    |
| Big Aristocrat        | Life Gem          | '18'      | 18    |
| Big Aristocrat        | Seeking Shield    | '18'      | 18    |
| Big Aristocrat        | Royal Gem         | '18'      | 18    |
| Big Aristocrat        | Earthquake Boots  | '5'       | 18    |
| Big Aristocrat        | Hog Rider Puppet  | '18'      | 18    |
| Big Aristocrat        | Vampstache        | '4'       | 18    |
| Big Aristocrat        | Haste Vial        | '18'      | 18    |
| Big Aristocrat        | Giant Arrow       | '18'      | 18    |
| Big Aristocrat        | Healer Puppet     | '18'      | 18    |
| Big Aristocrat        | Rage Gem          | '18'      | 18    |
| Big Aristocrat        | Healing Tome      | '17'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| LoonGoon              | Giant Gauntlet    | '27'      | 27    |
| LoonGoon              | Rocket Spear      | '8'       | 27    |
| LoonGoon              | Spiky Ball        | '8'       | 27    |
| LoonGoon              | Frozen Arrow      | '27'      | 27    |
| LoonGoon              | Fireball          | '8'       | 27    |
| LoonGoon              | Magic Mirror      | '11'      | 27    |
| LoonGoon              | Barbarian Puppet  | '15'      | 18    |
| LoonGoon              | Rage Vial         | '18'      | 18    |
| LoonGoon              | Archer Puppet     | '15'      | 18    |
| LoonGoon              | Invisibility Vial | '18'      | 18    |
| LoonGoon              | Eternal Tome      | '18'      | 18    |
| LoonGoon              | Life Gem          | '15'      | 18    |
| LoonGoon              | Seeking Shield    | '17'      | 18    |
| LoonGoon              | Royal Gem         | '17'      | 18    |
| LoonGoon              | Earthquake Boots  | '14'      | 18    |
| LoonGoon              | Hog Rider Puppet  | '18'      | 18    |
| LoonGoon              | Vampstache        | '8'       | 18    |
| LoonGoon              | Haste Vial        | '18'      | 18    |
| LoonGoon              | Giant Arrow       | '11'      | 18    |
| LoonGoon              | Rage Gem          | '18'      | 18    |
| LoonGoon              | Healing Tome      | '8'       | 18    |
| LoonGoon              | Healer Puppet     | '1'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| patrick               | Giant Gauntlet    | '27'      | 27    |
| patrick               | Rocket Spear      | '8'       | 27    |
| patrick               | Spiky Ball        | '11'      | 27    |
| patrick               | Frozen Arrow      | '27'      | 27    |
| patrick               | Fireball          | '17'      | 27    |
| patrick               | Magic Mirror      | '11'      | 27    |
| patrick               | Barbarian Puppet  | '14'      | 18    |
| patrick               | Rage Vial         | '18'      | 18    |
| patrick               | Archer Puppet     | '17'      | 18    |
| patrick               | Invisibility Vial | '18'      | 18    |
| patrick               | Eternal Tome      | '18'      | 18    |
| patrick               | Life Gem          | '14'      | 18    |
| patrick               | Seeking Shield    | '18'      | 18    |
| patrick               | Royal Gem         | '17'      | 18    |
| patrick               | Earthquake Boots  | '8'       | 18    |
| patrick               | Hog Rider Puppet  | '18'      | 18    |
| patrick               | Vampstache        | '11'      | 18    |
| patrick               | Haste Vial        | '18'      | 18    |
| patrick               | Giant Arrow       | '11'      | 18    |
| patrick               | Healer Puppet     | '18'      | 18    |
| patrick               | Rage Gem          | '18'      | 18    |
| patrick               | Healing Tome      | '18'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| Inception             | Giant Gauntlet    | '27'      | 27    |
| Inception             | Frozen Arrow      | '10'      | 27    |
| Inception             | Fireball          | '1'       | 27    |
| Inception             | Barbarian Puppet  | '15'      | 18    |
| Inception             | Rage Vial         | '18'      | 18    |
| Inception             | Archer Puppet     | '18'      | 18    |
| Inception             | Invisibility Vial | '18'      | 18    |
| Inception             | Eternal Tome      | '18'      | 18    |
| Inception             | Life Gem          | '15'      | 18    |
| Inception             | Seeking Shield    | '18'      | 18    |
| Inception             | Royal Gem         | '17'      | 18    |
| Inception             | Healing Tome      | '18'      | 18    |
| Inception             | Earthquake Boots  | '1'       | 18    |
| Inception             | Hog Rider Puppet  | '1'       | 18    |
| Inception             | Vampstache        | '1'       | 18    |
| Inception             | Haste Vial        | '1'       | 18    |
| Inception             | Giant Arrow       | '1'       | 18    |
| Inception             | Healer Puppet     | '1'       | 18    |
| Inception             | Rage Gem          | '1'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| Super Bee             | Barbarian Puppet  | '15'      | 18    |
| Super Bee             | Rage Vial         | '15'      | 18    |
| Super Bee             | Archer Puppet     | '15'      | 18    |
| Super Bee             | Invisibility Vial | '15'      | 18    |
| Super Bee             | Eternal Tome      | '15'      | 18    |
| Super Bee             | Life Gem          | '15'      | 18    |
| Super Bee             | Seeking Shield    | '15'      | 18    |
| Super Bee             | Royal Gem         | '15'      | 18    |
| Super Bee             | Earthquake Boots  | '14'      | 18    |
| Super Bee             | Hog Rider Puppet  | '14'      | 18    |
| Super Bee             | Giant Arrow       | '11'      | 18    |
| Super Bee             | Healer Puppet     | '17'      | 18    |
| Super Bee             | Rage Gem          | '11'      | 18    |
| Super Bee             | Vampstache        | '1'       | 18    |
| Super Bee             | Haste Vial        | '1'       | 18    |
| Super Bee             | Healing Tome      | '1'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| RONNIE                | Giant Gauntlet    | '18'      | 27    |
| RONNIE                | Rocket Spear      | '14'      | 27    |
| RONNIE                | Spiky Ball        | '1'       | 27    |
| RONNIE                | Frozen Arrow      | '18'      | 27    |
| RONNIE                | Fireball          | '11'      | 27    |
| RONNIE                | Magic Mirror      | '8'       | 27    |
| RONNIE                | Barbarian Puppet  | '9'       | 18    |
| RONNIE                | Rage Vial         | '15'      | 18    |
| RONNIE                | Archer Puppet     | '9'       | 18    |
| RONNIE                | Invisibility Vial | '15'      | 18    |
| RONNIE                | Eternal Tome      | '15'      | 18    |
| RONNIE                | Life Gem          | '15'      | 18    |
| RONNIE                | Seeking Shield    | '15'      | 18    |
| RONNIE                | Royal Gem         | '15'      | 18    |
| RONNIE                | Vampstache        | '3'       | 18    |
| RONNIE                | Giant Arrow       | '5'       | 18    |
| RONNIE                | Healer Puppet     | '15'      | 18    |
| RONNIE                | Rage Gem          | '15'      | 18    |
| RONNIE                | Healing Tome      | '15'      | 18    |
| RONNIE                | Earthquake Boots  | '1'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| adanac10              | Barbarian Puppet  | '15'      | 18    |
| adanac10              | Rage Vial         | '15'      | 18    |
| adanac10              | Archer Puppet     | '15'      | 18    |
| adanac10              | Invisibility Vial | '15'      | 18    |
| adanac10              | Eternal Tome      | '15'      | 18    |
| adanac10              | Life Gem          | '15'      | 18    |
| adanac10              | Seeking Shield    | '15'      | 18    |
| adanac10              | Royal Gem         | '15'      | 18    |
| adanac10              | Earthquake Boots  | '11'      | 18    |
| adanac10              | Hog Rider Puppet  | '17'      | 18    |
| adanac10              | Giant Arrow       | '8'       | 18    |
| adanac10              | Healer Puppet     | '15'      | 18    |
| adanac10              | Rage Gem          | '14'      | 18    |
| adanac10              | Vampstache        | '1'       | 18    |
| adanac10              | Haste Vial        | '1'       | 18    |
| adanac10              | Healing Tome      | '1'       | 18    |
